106278	30557
106862	36799
105242	25410
106776	31427
106089	30218
106409	8534
106967	38389
106778	35501
106982	26138
107002	35867
106468	14044
107046	33745
107026	25088
105902	16426
106588	30562
107146	29795
107162	34141
107080	28676
107222	37821
106955	36251
107143	28613
107234	32273
107205	23813
106154	6455
106683	9126
106255	22530
106635	27764
103519	17443
107132	34395
106792	34426
107491	31283
106053	23118
107570	26604
107572	24058
107487	36583
107676	28960
107788	22858
107803	25936
108123	25325
108204	26571
108037	33721
107747	28741
104859	31968
107323	26226
108352	24216
108405	24527
107931	37009
107184	34053
106981	36088
108536	24187
108526	30559
108598	25464
108130	27618
107799	22039
108604	34255
107636	32669
107930	12644
108697	20098
108654	35693
108716	27745
108724	32651
108219	38076
107891	29699
108790	22636
108627	19350
108822	21505
106190	13481
108582	37702
108833	32805
108940	13225
109056	26765
109017	20372
108718	31497
108962	29052
108619	38777
109091	32222
108976	34569
108093	30870
109216	22829
109250	31367
108581	16578
108863	32601
109087	26410
109062	32837
107823	13959
109288	35003
109346	35926
109390	23107
109488	20358
109595	31101
109496	32885
109598	19997
109426	18645
109668	28013
109666	22162
109160	25905
109696	32785
109024	29455
109773	23069
109106	15982
109492	22456
109784	10965
109215	34429
109802	34866
109815	35949
109817	33474
109825	21998
108558	29495
109831	33425
109868	31222
109865	34054
109412	28623
109955	20999
109986	38304
109913	31227
110027	30239
110120	35010
110154	36882
109989	25823
109982	34974
110250	23761
107479	26910
110321	20952
109713	28797
109961	25920
110261	27204
110291	22430
110420	28345
110373	31388
110413	34347
110389	35536
110557	38087
110543	33649
110383	38248
110490	3417
110638	36060
110611	22403
110426	24306
110332	35356
110661	33943
110319	28321
110335	37300
110272	36107
110209	3321
110759	38347
110750	31342
110749	33916
110743	36730
110322	29386
110887	36950
108385	30703
110943	32907
109637	31706
110867	18580
110617	34499
111002	23131
110668	20940
109417	30242
111011	34194
110845	33181
110878	34458
110747	33645
111141	32867
110945	28404
111185	28893
111213	28880
111177	30875
111232	33272
111236	32387
111227	33320
110079	37887
111337	37073
111279	34945
110407	32074
111410	31532
111412	29575
111426	30991
111417	29890
109732	34280
111317	21706
111452	33494
110552	37078
111541	16198
110126	27221
111520	24473
111588	24874
111497	35001
110528	32258
111660	26093
107978	32139
111674	12969
110427	23939
110802	32884
110315	30294
111702	31089
111611	31873
111694	34704
111312	22986
111723	37564
111715	33987
111750	30175
110898	33014
111784	38558
111163	25364
111792	31073
111801	28372
110962	25859
111199	28865
110184	36149
109297	32972
109965	32575
109086	33843
110917	23753
111937	26281
112120	28257
112070	27872
111931	24703
110886	18239
111350	23193
109929	25677
111817	39084
112347	33009
112154	38632
108451	33388
109220	39085
112413	32091
108559	29802
111158	20426
112430	25979
112498	23012
112508	38785
110337	16632
112548	31838
112586	36763
112602	26703
112543	29495
112650	29947
112658	38089
112660	29727
112447	26728
111067	34689
112390	31929
112704	11174
112560	32471
112786	32630
112665	20138
104913	21140
112841	36684
112427	33466
112459	36425
112990	31665
113048	36433
113028	30529
113158	26827
113185	18363
113281	37618
113295	30730
113275	31943
100140	36546
113145	33108
108311	35014
113385	24764
113370	30088
106193	26983
112822	27947
112012	35334
113560	18386
113578	34802
107297	32996
110206	14345
113479	31410
108595	26460
113566	35974
112028	32151
113760	33328
113777	35021
113835	34591
105679	17125
113836	36365
113753	35045
113768	19089
113931	31974
111553	33061
113948	35589
112698	29384
113959	37390
114066	15183
114069	36032
109208	34684
113698	29254
113756	33262
114094	12968
113549	25342
114133	30554
114145	30327
114149	33655
114099	25279
113061	37345
113847	33765
114280	23693
114201	36047
114338	24151
110666	34901
114460	33279
110985	19835
114496	29416
110818	22657
114588	35403
114436	7439
110215	23409
111066	10174
114250	33031
114693	28711
114743	4311
114659	38797
114769	28476
114668	32196
114783	39098
114855	38720
114822	28336
114951	38057
114964	28623
115012	37790
114424	33366
115083	20924
115101	36928
115124	38703
115125	37750
115180	15115
114622	32415
115264	25726
115270	34787
115086	34367
115267	32919
114691	30204
114593	22583
104835	29928
115286	17408
115314	33815
115356	33554
115375	29991
115358	33048
115388	27824
115087	33316
115385	34152
115324	36238
115432	25222
115448	26313
113597	37344
115522	26096
115315	25779
115472	38026
115581	30374
115598	29695
111726	28250
115181	27723
115618	36465
111361	33303
115699	7366
115692	22169
111485	31630
110686	21211
115708	36399
115806	38104
115686	35764
110264	26611
116039	25230
110904	35017
115937	31140
115089	22583
111104	35753
116136	23556
116162	26103
115838	26272
116215	37787
116058	23384
115291	31752
116198	26864
116200	25128
115942	33476
116187	33470
116272	33805
114412	19886
116466	36989
116456	25540
116094	27419
115781	36294
116250	33841
115820	37584
116545	25649
111323	22675
115831	29727
116614	32451
116587	33519
116584	35787
116662	32367
116687	17433
116539	39111
116581	23624
116907	21396
116952	25711
116950	31095
116464	4423
116963	16708
117018	34614
117076	32529
107557	25916
117088	36204
117081	35259
117095	27690
116744	19569
117014	18821
117203	32902
116927	31716
117516	38610
117573	36445
117451	31414
117605	33543
117580	20958
117284	13940
117617	22215
117685	36897
117735	33533
117561	37309
115808	28084
116911	33474
117838	3122
117848	30468
117711	11655
117883	29328
117915	25873
117945	34580
118010	33010
118036	35461
110979	31996
118118	12408
117825	31419
118074	32807
118142	35442
117953	36110
116958	35009
116251	24274
117674	35570
118263	22697
118223	14950
118266	26807
118318	22694
106257	21066
118354	33026
118394	24048
118408	37077
118358	23120
118231	28691
118193	33257
118198	36993
118503	27742
118484	36109
118405	33554
108819	28920
118534	20715
108442	28308
118545	32902
116656	37677
118094	5172
116946	32111
118616	35403
118670	21974
107042	37121
118705	34791
118695	34327
118672	27452
118661	37807
113106	27617
118769	29927
118004	27006
118248	17756
118844	27333
118491	3479
116148	8957
118945	31503
118972	34201
113917	21329
119025	16799
119027	28268
118994	35553
118764	33118
118778	30064
118531	37665
118295	13001
119160	38863
119120	28584
119034	28980
118603	24026
117675	29129
119216	39190
119233	25593
119253	32860
119331	32011
119372	32820
119355	33287
118110	35866
119171	31990
101314	33255
119458	30803
119491	6223
119480	25010
119067	23817
114408	25183
119237	26885
119430	36363
119535	24011
119048	29400
119560	30511
119559	35787
110669	33419
119574	11255
119593	35788
119628	34603
118238	17318
119688	31516
119714	35670
111683	17610
119886	28548
119762	28170
119704	18468
119786	35055
119952	25494
119971	34379
120003	33290
119972	22040
119977	36911
119689	11218
120033	28254
120108	26472
119808	12034
119802	14872
119186	33537
120156	20289
119416	34989
120256	23238
118566	11595
120261	11456
120289	20830
120170	33436
120228	37629
119533	29799
120374	21858
120402	21365
118543	28067
120424	25957
120463	26521
120478	15342
120485	38477
111705	39097
120527	31375
120532	35517
120310	29449
120549	13007
120618	17742
120651	36499
120652	27783
120718	35442
120574	33199
120435	29522
120755	35880
120833	31325
118976	38459
120213	36652
120649	19628
120493	22798
120556	6906
120707	4630
120986	15101
120822	28528
121024	26904
118072	20214
121141	7306
121043	33446
119556	31392
120514	27396
120821	4598
121289	26760
121282	36749
120882	27594
120624	29351
121230	36487
118821	7042
116573	28544
115454	33664
121268	27198
121502	32566
118467	22124
116562	25414
121325	21271
121363	25681
120084	4432
121377	35512
121532	26980
121568	30944
121205	32295
121591	35826
121609	21686
121588	31140
121600	23714
121595	28622
121721	36284
121649	35286
121670	29803
121691	33093
116089	25715
121802	32530
121831	34390
121851	19239
121841	19570
120442	30391
121719	33854
121864	28230
121838	33024
121857	29861
121870	12530
121958	31027
121565	19544
122085	36676
122111	26699
122087	38807
121696	23282
122200	19930
121746	35000
122192	29398
121818	24215
122285	24370
122282	32608
122275	33885
122336	31084
121726	26864
122179	11686
122005	31806
122375	24130
122110	23137
122165	33122
122398	34311
122120	31459
122084	31765
122404	24905
121518	18963
122457	28014
122515	35342
122545	33382
122112	31114
112097	19186
122437	32610
121895	27264
122641	17410
122669	29473
122573	37818
122682	22895
122721	37969
122749	18409
122777	26981
122785	19465
122791	33311
122787	16310
122800	34450
122723	18326
122795	18462
122824	33972
115592	22731
122866	3769
123047	37571
123073	37825
123014	38041
122786	32558
123008	34819
123171	24204
122735	39505
123185	37955
123070	33996
123127	30243
121569	21947
123277	28095
123270	24065
123322	26302
123331	12477
122176	30755
123224	35533
123388	21957
123361	36212
123387	32425
123348	31205
103739	31502
123445	34600
116696	18113
123327	23165
123432	24363
123533	16787
123492	31430
122559	36746
123652	28637
123634	34637
123752	32768
123701	38800
122146	27886
123725	37545
122857	36920
123186	38920
123823	27643
123564	29307
123123	29447
123097	37791
123907	25954
123916	32271
123896	34860
123709	35914
123645	2428
123757	31458
123859	31998
124036	32888
124034	31672
117125	10838
124056	24581
124110	25837
124146	37776
124122	27118
124308	24821
124339	28803
124294	28265
124149	22742
124399	33298
124207	17460
124497	35375
124526	27179
124513	8389
124494	32852
124592	6366
124606	9493
124010	24239
124355	31847
124127	28348
124738	32958
124750	28239
124461	21127
123653	33495
124607	35692
124491	32529
124809	26115
116486	32797
123888	27234
124726	23390
124965	33037
122875	29825
123682	25554
125023	29687
124255	29328
125034	27747
124855	15942
125031	32855
124560	36555
125118	19055
124067	37809
125142	20420
119006	25836
124563	37829
125046	33052
124118	33922
119767	2092
123870	22878
125234	21299
124864	21023
125134	25889
125231	20707
125029	25669
125253	31697
122665	24831
104620	30082
125277	36181
125306	32392
125321	37826
110349	28949
125351	34560
125349	22056
125317	14097
125373	30461
122783	29172
125403	26403
125269	5052
125415	36359
125346	33267
124780	23523
125454	29763
125365	9957
125222	20223
125377	29630
125559	26832
125558	20152
125568	31777
123511	28281
122565	31684
125588	23523
125631	23237
125562	27660
125682	38429
123545	27821
125714	29943
125707	31408
125758	36226
125754	10298
122889	36810
125725	33180
125697	23875
123657	32252
125902	33090
125861	35256
125662	32672
125869	25261
125966	27055
125531	26049
126001	12662
125769	29216
125794	28064
126031	30084
125599	24793
125997	28258
125983	31019
126092	31359
124376	27552
124793	37597
126042	28261
124135	20316
126222	26116
124778	22301
125530	19162
126283	27800
126302	27990
126278	29455
126344	22238
126394	29030
125398	15720
126293	31759
126422	20718
126441	37742
125745	26136
126046	33769
126738	22222
126596	21397
126446	31360
126017	35821
120103	26605
126957	19654
127078	29163
127035	23626
126830	37996
127192	33576
127304	35658
127414	21987
127448	33360
127476	26288
127446	23091
127558	30250
127561	25568
126956	29173
127612	35135
127654	31672
127236	32192
127571	21208
127576	5806
103291	24934
127636	36278
127867	34255
127707	22170
127879	19533
127846	27214
127880	26665
127621	36518
126900	37826
127970	31152
127926	33845
127859	27229
125981	33098
128020	37777
128062	26020
127245	34613
127479	19944
128187	16066
128263	32364
127896	30861
128229	35954
127139	32415
128296	29614
128338	25489
128362	38935
127717	38030
128438	32101
111467	24558
128562	33729
128612	31470
126609	34070
129026	36468
128590	38649
129165	32309
129192	30772
127382	32133
126478	13434
129286	21869
129447	19361
129477	27174
128201	23461
129528	29759
126493	29367
129146	33593
129583	33398
129539	36615
129740	24101
128433	34240
129157	24449
104577	31976
129253	32953
127642	8992
126150	32203
127046	30943
129895	24675
130104	38365
129569	37221
129791	27285
128009	32676
129634	18080
130272	23996
130274	30011
129573	27328
129945	2892
130198	36732
102915	28640
130427	33143
130448	32506
130442	22013
130081	12769
130430	28890
130154	35693
130570	34419
129981	31828
130571	27647
129566	32453
130753	30936
125988	28194
130268	17541
130984	27485
131208	23863
130678	37672
131402	12970
130304	19957
131532	28209
129773	22314
129548	31567
126174	28258
131770	26167
129903	27787
129904	27784
131810	33814
131416	23160
131823	20980
131929	23930
131875	26595
131879	34704
131972	37345
131951	20127
130422	28138
131944	30189
129449	23898
128329	4030
131372	22929
132085	38510
132142	34123
125033	16770
132230	35203
130844	34359
132300	30274
129898	29453
132332	16287
130492	20392
132376	32229
131092	33190
130748	29737
132457	15506
132441	21335
126395	28434
132456	28471
128645	20149
132641	30325
132458	33928
132647	36621
131324	38430
123485	34418
129316	31697
132693	27438
131484	25386
132687	37502
132287	26595
132732	24669
132737	30838
132460	33114
132541	28461
132608	26926
127943	35381
123100	13495
131811	33945
132649	21445
132824	34849
125772	32698
132866	26377
131648	23843
132921	20641
132479	33270
132181	29635
131168	18868
129508	25465
132552	29496
130784	34619
126662	28580
132891	19689
133066	32237
133115	20543
133112	32359
133023	28808
132953	20587
133161	23586
133152	27052
132695	17928
132630	19796
124448	33400
133191	36539
133246	31569
129738	19824
132799	32974
132476	31948
133221	38247
133279	26211
131943	19987
133362	33615
128798	32437
133395	37168
130193	30860
133227	32596
132982	25932
133540	37024
133546	28082
126893	28109
133549	31591
133581	27967
133591	27516
133627	33959
133589	33992
133674	32107
133553	31714
133544	14505
133710	23254
133321	34195
133766	37834
133661	34328
133784	28309
133489	17455
133852	32245
108367	27678
128875	23483
131172	36540
133795	31712
132762	26110
133985	25834
134022	25398
134063	32523
134067	16915
132415	31371
134071	31513
133558	33273
120512	25558
105897	3298
129473	32547
129279	16293
134197	31427
134260	21694
134295	24575
134289	6089
131132	33898
134332	37071
134351	22991
134405	34391
133755	22587
134427	32208
134426	37425
134244	26297
132914	16742
134033	38413
134508	33576
134415	35002
133490	31650
131790	26254
134537	20029
130334	16118
130655	32328
134511	35847
134443	29141
134525	33919
134573	24941
131818	18598
134675	23188
133474	28829
134668	29207
134700	29419
134705	30899
131443	31137
132005	34324
134294	30586
134725	34451
134674	25758
134853	34530
134398	32624
134776	9738
134232	30173
134753	37229
134976	33567
134758	32550
133262	29226
135018	23221
135060	34859
135085	27064
135091	36943
135100	31850
134708	31939
135156	30350
135137	30878
134963	20127
135179	24829
135208	32819
135212	37460
134786	34679
135215	34423
130018	36683
135192	22946
135250	33680
133851	29908
126613	35576
134924	31865
135378	33729
135429	26442
135420	11426
135259	32125
135485	33439
135468	29473
103838	31452
134928	23714
135523	36794
135308	36365
135593	27532
135321	29159
135036	20975
135501	18622
133415	28818
135162	35705
135696	8397
135641	29015
135141	21954
135871	19680
135508	29202
135903	27838
134757	38091
135901	33455
135544	11556
135964	24148
136046	13723
136091	20054
136095	13522
135994	33564
135174	8249
133980	24890
136072	37947
136233	26563
136311	32537
127918	18325
136345	27677
136370	25922
136365	27824
124261	33879
135661	33108
136425	36533
136459	25697
136195	24700
136496	39487
134848	14507
136508	36567
136526	31579
136558	30286
136577	33558
135149	24612
136071	34523
136564	10448
136567	29986
134824	23057
118471	28841
135419	21928
136692	34146
134594	22626
136708	16057
136784	30467
136640	23401
136873	35786
136874	32685
136785	32127
136882	29070
136952	25565
136694	20509
136959	32213
136938	30475
136086	34001
136667	38562
136980	25271
137037	22570
137047	31532
135769	24346
137087	25403
137095	27310
127417	20119
136825	23774
137135	13660
136707	15512
137150	31069
137106	25145
137182	18207
136968	24822
137219	19935
137085	35999
127584	32825
137276	31231
137314	30590
137001	31292
137330	11362
137334	29548
137404	30222
137428	29718
137230	29603
137460	20881
132572	31098
137526	14413
137549	24134
137273	29996
137468	21807
137562	29016
137591	28825
137020	20528
137571	34623
137622	34748
137582	28493
137628	21411
137196	25739
137637	25996
137656	35130
137658	27310
137618	31737
137596	29206
136522	36314
137418	34791
137706	23087
137253	29675
137132	23713
137133	28056
137775	20127
137605	13688
137795	22186
133920	30998
137811	30634
136701	4801
137824	27601
137466	28674
137960	27555
137992	29030
138021	30639
137791	23773
137726	28167
132642	25260
138239	31136
138247	29024
138086	26491
137702	31803
137530	33265
132182	30752
138307	23456
137877	10889
138402	29412
138185	30349
137781	10560
138261	25383
138371	38110
137991	25744
138473	7952
138471	26050
138516	27659
138125	20089
138220	24881
138576	29632
138549	22899
138135	23150
138685	36119
138721	30394
121324	16583
138754	36958
138720	32342
138584	26860
136549	19978
138655	25182
138941	30440
138524	33554
138922	36199
138985	26341
138624	33691
138708	26612
139040	30192
138256	8499
139102	29118
139082	25529
139137	31467
139129	30012
138960	32573
133076	30029
125602	28648
138555	26572
139222	32941
134591	25005
139288	36666
138168	32873
139310	29748
139317	6581
139382	32541
139408	25696
139412	32430
139459	36827
139475	31966
139485	34998
104596	32817
139502	31339
139487	32909
139514	33693
139525	26437
139551	37475
137986	24851
135867	2295
137126	26223
139585	28921
139606	30118
139603	31145
139589	29422
139204	29942
139166	30386
139679	32496
139726	31136
139748	30651
139756	2335
139731	26147
139796	33022
139822	26954
139816	33669
139804	32777
139861	19775
139866	22579
139878	26538
138573	29166
139901	35787
139911	31268
139932	31372
140133	17082
139325	20450
140118	25866
140170	32191
140105	34550
140222	36108
140228	36190
140108	34231
140225	18517
140235	30344
140234	36713
139869	29073
140257	34149
139835	34359
140276	3761
140273	32957
140293	4794
139895	17700
116226	31657
140271	24385
139882	30045
140367	20722
140396	33212
140363	25002
137653	21321
140428	25862
140489	12199
140490	35633
140498	26673
140506	26659
140523	26979
140379	27345
140554	19778
140566	22605
140571	31102
140586	28336
140604	29587
140676	37997
140671	33542
140497	32650
139391	26297
140745	32987
140384	26959
140868	34747
140874	5466
140859	34090
140814	28383
140954	22805
141055	7221
141152	26608
141181	29629
141237	37232
141290	32558
140767	20384
139945	18553
141399	22053
141337	15859
141435	32953
141462	23804
141476	18454
141514	35427
141525	38087
141385	36572
141811	4593
141705	29810
141699	28825
141959	26774
142101	21993
142124	21541
142175	27826
141456	24276
142253	29860
142018	28844
142232	30815
142311	22134
142390	22461
142465	33250
142310	37212
142366	32949
142152	22217
140896	28458
142599	35530
142600	25082
142647	25047
142642	30211
142695	34242
142709	33189
142713	27636
140380	3956
142567	33317
142760	33318
142803	31473
142436	27980
143155	27068
142890	22950
143099	36479
143152	10477
143110	25624
142967	33651
143208	14073
142993	33789
143076	32527
142928	24508
141873	14830
143070	36890
143142	24967
143565	14532
143134	26657
142891	29519
126748	7236
142297	29691
143676	22458
143590	38384
143779	9695
143482	25837
143624	18308
143433	37031
143882	26909
143049	32540
143711	26824
144161	30405
144119	33824
142099	6011
140681	34633
141730	16521
144555	30504
144049	28494
143600	29550
144617	25778
144259	14868
144468	19817
144387	25475
143792	33471
144587	2473
144792	32132
144464	32929
144069	25754
144549	30106
144192	31312
142681	30513
144917	25342
144574	33190
144058	22480
145078	16094
144508	24980
145062	38918
143809	27268
142905	29316
144824	28458
144849	23821
143956	36909
145349	36001
145322	31349
145245	35250
144931	28094
144339	32710
143012	26185
145267	31758
142487	25235
145324	37226
145027	27631
145208	28149
142468	33528
145397	23624
144942	25238
145778	26727
144327	32355
145751	31821
145825	30193
143303	32767
145472	35392
146119	24363
145866	26607
145881	22498
145756	30476
145946	29377
145838	37252
146223	6813
145336	37752
143927	28303
145750	21558
146025	34956
146314	36459
145378	27844
144885	37945
145682	21221
102777	31900
143389	26127
146173	21259
145540	27499
146489	26147
144819	32873
146759	22917
146319	32436
146485	37517
146746	33511
146456	29171
146595	27160
146627	28771
144996	29054
141003	30607
146737	27492
146833	15377
144405	38125
146719	24888
141344	30861
146342	34905
146817	17296
146625	27595
147173	17976
146476	36564
141650	28137
146736	13849
146949	39254
147289	27653
146771	20848
146896	24368
146976	35173
147349	26675
147344	12595
147384	27774
147203	30750
144095	32442
147116	15403
147059	30691
147427	31289
147002	31960
147336	25112
147819	23170
147770	28147
147764	32084
147145	26155
143311	24539
148076	33518
141373	10251
145925	30291
148091	27691
147518	1901
147277	35416
148032	33299
144475	22191
147498	26081
147542	29894
147924	32320
148386	21573
147301	31724
148375	32435
148327	29782
147646	18795
148532	18143
146258	12829
143526	28028
142938	33030
147782	38436
148611	29911
148497	19453
145953	19036
148555	32714
145905	32549
148517	28344
148651	29900
148638	11457
136326	13564
143875	21899
148514	26021
143994	28410
148907	23829
148931	26123
144933	24966
148983	20862
148178	31264
149015	24905
149006	31737
149414	21113
142860	20852
149538	37006
149519	17855
144618	34262
146507	30647
149331	18264
149759	37903
149750	27775
149908	26077
149954	26536
149607	27307
149835	33927
149933	31528
150014	27185
149713	38149
149642	32352
150332	19441
150076	36179
150064	33394
149478	34482
149420	28893
150228	23068
150221	28041
146309	11978
150499	9765
144479	27849
150692	14401
150618	24034
149983	521
150140	24903
150381	25706
150939	28617
150803	36842
150916	27116
150702	20417
150280	38142
144783	24626
151087	29564
150978	28655
150180	30546
151437	31244
151439	27399
148832	25707
151144	9327
144599	32676
146806	31222
148917	22173
151500	26191
151090	22609
142859	31379
150293	23647
151760	37871
151736	35281
151767	23900
151844	17537
151412	21105
151720	9869
151814	24458
151805	32384
152186	36723
151526	37896
152202	27420
148986	17735
152401	27879
144724	20779
152356	357
147860	23165
142538	31358
152249	19289
152046	33105
147823	14063
152082	3059
152402	27840
152742	4573
148266	16398
141617	23866
152728	30431
152395	37692
150578	24818
152773	33899
152943	2569
152882	22984
152914	31090
152364	32317
153286	27476
152897	26997
152940	24181
148287	20300
153152	26791
153133	25250
153508	28625
153230	31764
153447	2399
147642	35596
144163	32535
153694	27302
153691	32666
153281	32683
149652	7199
142616	18909
151423	31092
153921	18031
153682	28990
154076	35547
154134	20316
154253	38184
151332	33072
145654	35198
153882	30550
154606	19150
153503	30457
153636	34336
153941	26022
154074	29098
146641	32548
153528	8760
154551	23590
154615	29185
154757	36870
152915	32168
154361	26226
145352	39194
154900	25101
154863	29583
151080	28167
153347	12445
155241	6155
149958	19407
155203	30330
152812	36352
155313	32886
155365	29169
155297	32227
154707	36362
155308	24104
155419	12939
155520	22096
155885	31054
155522	33019
155525	20681
156149	20180
146091	31105
156154	30770
155213	24522
155429	26264
145843	34955
154733	28370
156036	22605
156269	27383
153628	37543
156199	33795
156002	30464
149225	29075
156583	9401
143525	26396
156461	27276
156817	33437
156435	29914
156702	29732
155507	17941
157163	35594
157162	37614
147052	30343
147228	32296
126430	23786
146300	32632
157017	36177
157124	16457
127892	28577
157319	21358
146612	27565
147800	18683
155376	20465
157012	25286
157800	32043
151199	26397
154583	26369
145022	5842
151722	8039
158041	21161
157586	33167
146418	13745
156429	32476
144847	30079
148844	25224
158227	19427
158109	24921
157958	25340
158178	24625
143748	31508
147210	4747
150947	29170
143695	25212
158318	30524
151331	22920
158766	21500
158622	28602
158887	21969
158985	28000
155379	31130
156807	34962
158668	32668
158740	31511
156401	23859
158572	16692
159335	34334
156156	27775
155883	29684
141321	33653
159389	17966
159088	32361
154627	26081
159264	4789
158546	33561
159243	4826
156935	28528
159302	35347
144910	24029
159543	19522
159726	19135
159832	25361
158653	31874
157786	33221
145431	28284
158242	33642
160367	33107
142671	27582
160359	29627
159615	25502
160289	16156
160483	37143
159208	24215
156054	31701
144222	28298
142663	22444
154456	29530
160803	30004
159869	26005
161004	19802
160591	17914
147696	36893
160060	19844
146147	25394
148715	36603
159118	21408
155440	30104
154453	28406
159824	25716
160715	22467
161538	30043
161351	28354
159104	32888
161392	30402
159841	19142
143975	36551
154414	29526
161738	13693
161039	33100
161294	22201
160409	26727
159822	36463
161542	34365
149030	34917
161560	12063
161572	13014
146978	23506
161812	38277
158245	33521
161466	25932
156504	21537
143226	27470
152159	32774
150924	17130
162260	33243
155898	19549
145576	32818
161568	29279
159067	15127
160848	31584
162188	35401
162046	32631
162225	32334
162259	30388
162173	36548
162466	28026
161564	35180
162251	21698
161508	22816
163049	32144
161721	4942
147129	29866
162383	30376
142417	31551
162961	28994
163028	20811
157070	28919
161687	32701
162835	26558
163184	37995
163005	25661
163071	25795
162622	30127
162906	21586
163033	27090
150344	12792
162588	11577
162218	36241
163452	29016
158626	30131
161610	33644
163592	35269
157694	25288
163619	32239
148582	23451
162158	33783
163759	33297
162866	29511
159845	31649
161127	37929
146873	39073
149828	29220
146488	24432
160905	22014
163892	32961
164099	34136
164097	28955
164161	29284
153082	26152
163814	21847
162742	32450
164214	26267
154113	25599
164201	34482
163660	14832
163854	29322
164576	26926
157490	24281
149102	29453
163843	38541
159278	27560
162178	23974
164723	32525
158256	22495
164805	19392
151377	21131
164707	31098
165097	33842
165053	32834
165030	24687
164441	14892
158973	26278
163716	34059
163131	22700
165035	20944
165223	32923
158116	32039
165192	28793
